customer_id,signup_date,state,acquisition_channel,signup_year,signup_month
1681,2025-09-15,IA,referral,2025,2025-09
1682,2025-03-15,AZ,organic_search,2025,2025-03
1683,2025-03-07,IL,referral,2025,2025-03
1684,2025-12-04,TX,organic_search,2025,2025-12
1685,2025-06-10,NC,paid_social,2025,2025-06
1686,2024-12-23,OK,paid_social,2024,2024-12
1687,2025-01-29,IA,referral,2025,2025-01
1688,2024-11-25,MA,email,2024,2024-11
1689,2024-09-21,FL,paid_social,2024,2024-09
1690,2025-09-13,TX,email,2025,2025-09
1691,2025-03-25,CA,organic_search,2025,2025-03
1692,2024-11-30,NJ,organic_search,2024,2024-11
1693,2025-10-06,IA,paid_social,2025,2025-10
1694,2025-02-11,IL,organic_search,2025,2025-02
1695,2025-07-24,MA,paid_social,2025,2025-07
1696,2025-07-20,CA,paid_search,2025,2025-07
1697,2025-03-30,WI,paid_social,2025,2025-03
1698,2023-09-20,NY,affiliate,2023,2023-09
1699,2024-02-17,MA,paid_social,2024,2024-02
1700,2025-02-05,OK,email,2025,2025-02
1701,2024-07-11,TX,paid_social,2024,2024-07
1702,2025-09-10,TX,paid_social,2025,2025-09
1703,2025-08-24,OK,organic_search,2025,2025-08
1704,2025-11-17,SC,organic_search,2025,2025-11
1705,2025-09-23,IL,email,2025,2025-09
1706,2024-09-11,VA,paid_social,2024,2024-09
1707,2025-11-03,CA,referral,2025,2025-11
1708,2024-12-21,OH,email,2024,2024-12
1709,2024-01-01,TN,organic_search,2024,2024-01
1710,2025-03-24,NJ,organic_search,2025,2025-03
1711,2025-11-17,KY,organic_search,2025,2025-11
1712,2025-03-18,FL,referral,2025,2025-03
1713,2024-09-19,NY,paid_social,2024,2024-09
1714,2024-05-03,MI,referral,2024,2024-05
1715,2024-03-27,PA,paid_social,2024,2024-03
1716,2025-09-17,FL,organic_search,2025,2025-09
1717,2024-08-31,TX,paid_search,2024,2024-08
1718,2025-09-21,WI,organic_search,2025,2025-09
1719,2025-09-17,TX,paid_social,2025,2025-09
1720,2025-11-20,TX,paid_search,2025,2025-11
1721,2025-07-04,PA,paid_social,2025,2025-07
1722,2025-03-06,SC,email,2025,2025-03
1723,2025-07-19,MI,paid_search,2025,2025-07
1724,2025-11-05,LA,paid_search,2025,2025-11
1725,2024-11-05,FL,organic_search,2024,2024-11
1726,2025-09-01,FL,paid_search,2025,2025-09
1727,2025-04-29,CA,referral,2025,2025-04
1728,2024-10-29,IL,referral,2024,2024-10
1729,2025-02-26,KY,paid_search,2025,2025-02
1730,2025-05-24,NJ,organic_search,2025,2025-05
1731,2025-10-22,MN,organic_search,2025,2025-10
1732,2025-04-08,CA,referral,2025,2025-04
1733,2025-05-09,TX,referral,2025,2025-05
1734,2024-03-09,NC,paid_search,2024,2024-03
1735,2025-02-18,GA,organic_search,2025,2025-02
1736,2024-08-03,MN,organic_search,2024,2024-08
1737,2024-03-26,MI,referral,2024,2024-03
1738,2025-10-25,MA,paid_search,2025,2025-10
1739,2025-12-18,CA,organic_search,2025,2025-12
1740,2025-08-07,GA,paid_social,2025,2025-08
1741,2025-08-28,NY,paid_social,2025,2025-08
1742,2025-08-02,CA,paid_social,2025,2025-08
1743,2025-03-20,WA,paid_search,2025,2025-03
1744,2025-09-14,FL,paid_social,2025,2025-09
1745,2025-07-02,LA,organic_search,2025,2025-07
1746,2024-06-29,TX,referral,2024,2024-06
1747,2025-10-19,WI,organic_search,2025,2025-10
1748,2024-05-17,NY,paid_social,2024,2024-05
1749,2025-06-05,NC,organic_search,2025,2025-06
1750,2024-12-12,FL,paid_search,2024,2024-12
1751,2025-07-29,AL,organic_search,2025,2025-07
1752,2024-01-29,CT,organic_search,2024,2024-01
1753,2024-01-16,NC,email,2024,2024-01
1754,2024-05-24,CA,paid_social,2024,2024-05
1755,2025-11-28,TX,email,2025,2025-11
1756,2023-12-07,VA,referral,2023,2023-12
1757,2025-11-01,PA,organic_search,2025,2025-11
1758,2025-05-01,TN,paid_social,2025,2025-05
1759,2024-06-24,GA,organic_search,2024,2024-06
1760,2025-11-01,TX,affiliate,2025,2025-11
1761,2025-12-06,KY,email,2025,2025-12
1762,2025-12-01,MO,email,2025,2025-12
1763,2024-04-09,OK,email,2024,2024-04
1764,2024-09-21,CA,paid_search,2024,2024-09
1765,2025-12-11,TX,paid_search,2025,2025-12
1766,2024-06-29,CA,organic_search,2024,2024-06
1767,2025-02-08,NC,referral,2025,2025-02
1768,2023-08-14,NM,organic_search,2023,2023-08
1769,2025-08-09,LA,paid_social,2025,2025-08
1770,2025-12-06,NC,organic_search,2025,2025-12
1771,2025-09-29,PA,paid_social,2025,2025-09
1772,2024-07-09,AR,paid_social,2024,2024-07
1773,2025-09-26,MO,organic_search,2025,2025-09
1774,2025-03-22,GA,paid_social,2025,2025-03
1775,2024-07-29,CT,organic_search,2024,2024-07
1776,2025-02-11,MD,email,2025,2025-02
1777,2024-10-03,MA,organic_search,2024,2024-10
1778,2025-08-26,WI,paid_social,2025,2025-08
1779,2025-03-26,IA,paid_social,2025,2025-03
1780,2025-11-29,GA,paid_social,2025,2025-11
1781,2023-07-25,WI,paid_social,2023,2023-07
1782,2025-07-10,OK,organic_search,2025,2025-07
1783,2023-10-21,TX,paid_social,2023,2023-10
1784,2025-08-24,MA,email,2025,2025-08
1785,2024-05-23,MA,affiliate,2024,2024-05
1786,2024-02-24,GA,organic_search,2024,2024-02
1787,2025-08-13,SC,organic_search,2025,2025-08
1788,2025-07-25,UT,email,2025,2025-07
1789,2025-08-17,NJ,paid_search,2025,2025-08
1790,2025-09-26,AR,paid_search,2025,2025-09
1791,2025-03-11,CA,organic_search,2025,2025-03
1792,2024-04-10,IL,referral,2024,2024-04
1793,2025-07-11,IN,paid_search,2025,2025-07
1794,2025-11-13,NM,organic_search,2025,2025-11
1795,2025-07-13,MI,paid_social,2025,2025-07
1796,2025-08-13,CA,organic_search,2025,2025-08
1797,2025-01-24,OH,affiliate,2025,2025-01
1798,2024-08-14,FL,paid_social,2024,2024-08
1799,2025-10-13,PA,paid_social,2025,2025-10
1800,2023-12-28,FL,organic_search,2023,2023-12
1801,2025-08-30,MI,organic_search,2025,2025-08
1802,2025-05-03,MA,paid_search,2025,2025-05
1803,2025-10-25,KS,organic_search,2025,2025-10
1804,2025-01-16,OK,organic_search,2025,2025-01
1805,2025-11-20,IL,organic_search,2025,2025-11
1806,2023-10-19,LA,paid_social,2023,2023-10
1807,2025-05-02,PA,referral,2025,2025-05
1808,2025-11-10,NY,paid_social,2025,2025-11
1809,2024-08-06,GA,paid_social,2024,2024-08
1810,2025-11-19,GA,organic_search,2025,2025-11
1811,2024-11-06,CA,organic_search,2024,2024-11
1812,2025-08-18,CA,organic_search,2025,2025-08
1813,2024-09-09,OH,paid_social,2024,2024-09
1814,2024-12-13,CA,paid_search,2024,2024-12
1815,2025-09-22,CA,organic_search,2025,2025-09
1816,2025-11-10,OK,affiliate,2025,2025-11
1817,2025-06-09,AL,organic_search,2025,2025-06
1818,2025-07-29,MI,organic_search,2025,2025-07
1819,2024-06-22,NJ,affiliate,2024,2024-06
1820,2025-04-04,VA,affiliate,2025,2025-04
1821,2025-07-25,WA,organic_search,2025,2025-07
1822,2025-12-14,FL,paid_social,2025,2025-12
1823,2025-04-10,MN,paid_social,2025,2025-04
1824,2024-06-24,TN,paid_search,2024,2024-06
1825,2024-11-06,NY,paid_social,2024,2024-11
1826,2024-02-07,TX,email,2024,2024-02
1827,2025-07-15,GA,organic_search,2025,2025-07
1828,2025-11-23,MA,paid_social,2025,2025-11
1829,2024-09-09,MN,paid_search,2024,2024-09
1830,2024-07-21,NY,paid_search,2024,2024-07
1831,2025-01-23,WA,referral,2025,2025-01
1832,2024-12-21,MD,organic_search,2024,2024-12
1833,2025-07-08,CA,affiliate,2025,2025-07
1834,2024-06-17,CA,paid_social,2024,2024-06
1835,2025-11-05,OH,paid_search,2025,2025-11
1836,2025-12-13,UT,organic_search,2025,2025-12
1837,2025-07-15,TX,affiliate,2025,2025-07
1838,2024-04-03,NJ,paid_social,2024,2024-04
1839,2024-06-05,AL,paid_social,2024,2024-06
1840,2025-09-23,FL,paid_search,2025,2025-09
1841,2024-04-21,TX,email,2024,2024-04
1842,2023-09-11,GA,paid_social,2023,2023-09
1843,2025-02-08,MD,email,2025,2025-02
1844,2025-04-05,MA,paid_social,2025,2025-04
1845,2025-08-05,IA,email,2025,2025-08
1846,2025-01-03,AL,paid_social,2025,2025-01
1847,2025-09-30,CA,referral,2025,2025-09
1848,2025-02-09,CT,referral,2025,2025-02
1849,2024-02-06,GA,organic_search,2024,2024-02
1850,2025-01-11,TX,email,2025,2025-01
1851,2024-12-08,CO,organic_search,2024,2024-12
1852,2025-08-20,IL,paid_search,2025,2025-08
1853,2025-09-22,TX,paid_social,2025,2025-09
1854,2025-07-24,NY,paid_social,2025,2025-07
1855,2025-10-29,PA,organic_search,2025,2025-10
1856,2025-11-10,CA,email,2025,2025-11
1857,2024-12-31,GA,organic_search,2024,2024-12
1858,2025-02-11,NV,paid_search,2025,2025-02
1859,2024-05-23,IL,referral,2024,2024-05
1860,2025-06-22,FL,organic_search,2025,2025-06
1861,2025-10-20,NY,email,2025,2025-10
1862,2025-12-01,FL,referral,2025,2025-12
1863,2025-11-19,KS,organic_search,2025,2025-11
1864,2024-12-23,PA,organic_search,2024,2024-12
1865,2025-09-30,NY,paid_search,2025,2025-09
1866,2024-10-22,NY,paid_search,2024,2024-10
1867,2023-10-15,WA,paid_social,2023,2023-10
1868,2025-04-29,FL,email,2025,2025-04
1869,2025-02-16,CA,paid_search,2025,2025-02
1870,2024-03-01,TX,organic_search,2024,2024-03
1871,2024-12-19,NY,organic_search,2024,2024-12
1872,2025-03-29,MA,email,2025,2025-03
1873,2025-03-12,AR,organic_search,2025,2025-03
1874,2025-08-28,NY,organic_search,2025,2025-08
1875,2025-10-31,WI,paid_social,2025,2025-10
1876,2023-11-11,CO,email,2023,2023-11
1877,2025-02-27,FL,paid_social,2025,2025-02
1878,2025-10-02,OH,email,2025,2025-10
1879,2025-11-18,MO,referral,2025,2025-11
1880,2025-11-10,FL,organic_search,2025,2025-11
1881,2025-01-30,SC,organic_search,2025,2025-01
1882,2025-11-26,IL,paid_social,2025,2025-11
1883,2024-08-24,CA,paid_social,2024,2024-08
1884,2025-01-30,VA,organic_search,2025,2025-01
1885,2024-06-16,FL,organic_search,2024,2024-06
1886,2024-12-24,AL,email,2024,2024-12
1887,2025-06-21,PA,referral,2025,2025-06
1888,2024-03-12,OH,paid_social,2024,2024-03
1889,2024-10-04,UT,paid_search,2024,2024-10
1890,2025-08-09,PA,email,2025,2025-08
1891,2023-10-03,FL,organic_search,2023,2023-10
1892,2025-05-04,NC,referral,2025,2025-05
1893,2025-12-08,OH,organic_search,2025,2025-12
1894,2025-08-24,LA,organic_search,2025,2025-08
1895,2025-10-19,IL,organic_search,2025,2025-10
1896,2025-10-08,CO,paid_search,2025,2025-10
1897,2025-01-21,NM,organic_search,2025,2025-01
1898,2025-04-17,NY,referral,2025,2025-04
1899,2025-10-15,SC,paid_social,2025,2025-10
1900,2025-10-20,NC,paid_social,2025,2025-10
1901,2024-10-16,CA,organic_search,2024,2024-10
1902,2025-08-12,IL,organic_search,2025,2025-08
1903,2024-05-04,MD,referral,2024,2024-05
1904,2025-08-02,NY,organic_search,2025,2025-08
1905,2025-12-17,IL,paid_social,2025,2025-12
1906,2025-03-28,KY,organic_search,2025,2025-03
1907,2024-01-05,AL,organic_search,2024,2024-01
1908,2024-06-26,NC,organic_search,2024,2024-06
1909,2025-05-22,OH,organic_search,2025,2025-05
1910,2025-10-30,TX,paid_social,2025,2025-10
1911,2024-07-30,FL,referral,2024,2024-07
1912,2025-06-06,NJ,organic_search,2025,2025-06
1913,2025-05-18,CA,affiliate,2025,2025-05
1914,2025-02-26,CA,organic_search,2025,2025-02
1915,2023-08-16,CA,referral,2023,2023-08
1916,2024-07-29,NC,paid_social,2024,2024-07
1917,2025-06-12,MA,email,2025,2025-06
1918,2024-09-20,CA,paid_search,2024,2024-09
1919,2025-01-17,CA,organic_search,2025,2025-01
1920,2023-09-17,PA,paid_social,2023,2023-09
1921,2025-03-02,TX,paid_social,2025,2025-03
1922,2025-02-23,WI,organic_search,2025,2025-02
1923,2025-01-05,OH,affiliate,2025,2025-01
1924,2025-04-14,MI,referral,2025,2025-04
1925,2025-01-08,CA,paid_search,2025,2025-01
1926,2025-09-05,NY,organic_search,2025,2025-09
1927,2025-11-22,NC,email,2025,2025-11
1928,2025-02-12,NY,paid_social,2025,2025-02
1929,2024-02-04,CO,organic_search,2024,2024-02
1930,2024-12-16,NY,paid_social,2024,2024-12
1931,2025-07-20,CA,organic_search,2025,2025-07
1932,2025-10-15,CA,paid_search,2025,2025-10
1933,2024-11-11,TX,organic_search,2024,2024-11
1934,2025-07-12,NJ,paid_social,2025,2025-07
1935,2025-01-19,TX,paid_social,2025,2025-01
1936,2023-11-25,TX,paid_social,2023,2023-11
1937,2025-01-29,CA,paid_social,2025,2025-01
1938,2024-09-23,CA,paid_social,2024,2024-09
1939,2024-06-12,MA,paid_social,2024,2024-06
1940,2025-03-31,NV,organic_search,2025,2025-03
1941,2025-12-14,TX,organic_search,2025,2025-12
1942,2025-03-18,NY,organic_search,2025,2025-03
1943,2024-08-11,IN,paid_search,2024,2024-08
1944,2025-11-23,CA,referral,2025,2025-11
1945,2024-01-08,FL,paid_social,2024,2024-01
1946,2025-01-09,VA,email,2025,2025-01
1947,2024-07-07,IL,organic_search,2024,2024-07
1948,2025-07-15,IA,paid_social,2025,2025-07
1949,2025-05-03,TX,paid_social,2025,2025-05
1950,2025-06-18,MA,referral,2025,2025-06
1951,2023-10-04,UT,paid_social,2023,2023-10
1952,2024-09-21,TX,paid_search,2024,2024-09
1953,2025-10-23,IL,referral,2025,2025-10
1954,2025-01-05,KY,paid_social,2025,2025-01
1955,2024-06-14,CO,email,2024,2024-06
1956,2025-10-26,AL,paid_search,2025,2025-10
1957,2025-06-12,NJ,email,2025,2025-06
1958,2025-04-26,MI,paid_social,2025,2025-04
1959,2025-03-30,FL,organic_search,2025,2025-03
1960,2025-02-02,OK,email,2025,2025-02
1961,2025-07-08,WA,paid_search,2025,2025-07
1962,2025-05-15,CA,affiliate,2025,2025-05
1963,2025-08-11,NC,organic_search,2025,2025-08
1964,2024-08-26,IA,paid_search,2024,2024-08
1965,2025-11-21,FL,paid_search,2025,2025-11
1966,2025-03-31,CA,organic_search,2025,2025-03
1967,2024-08-30,FL,organic_search,2024,2024-08
1968,2025-02-14,CA,email,2025,2025-02
1969,2023-10-20,NJ,organic_search,2023,2023-10
1970,2024-01-25,FL,organic_search,2024,2024-01
1971,2025-09-11,NY,paid_social,2025,2025-09
1972,2025-11-29,NY,paid_social,2025,2025-11
1973,2025-01-11,FL,organic_search,2025,2025-01
1974,2025-01-27,CA,organic_search,2025,2025-01
1975,2025-12-08,MA,organic_search,2025,2025-12
1976,2024-07-11,MA,paid_social,2024,2024-07
1977,2025-11-08,MD,organic_search,2025,2025-11
1978,2024-05-17,FL,email,2024,2024-05
1979,2023-12-28,LA,organic_search,2023,2023-12
1980,2024-11-01,CA,organic_search,2024,2024-11
1981,2025-07-08,AL,organic_search,2025,2025-07
1982,2024-05-20,OH,organic_search,2024,2024-05
1983,2024-05-17,GA,paid_social,2024,2024-05
1984,2025-02-22,AL,paid_social,2025,2025-02
1985,2025-10-16,CA,organic_search,2025,2025-10
1986,2025-01-19,NC,referral,2025,2025-01
1987,2025-04-12,MA,organic_search,2025,2025-04
1988,2024-07-25,NY,affiliate,2024,2024-07
1989,2025-10-12,OR,referral,2025,2025-10
1990,2024-12-13,CA,organic_search,2024,2024-12
1991,2024-08-19,AZ,referral,2024,2024-08
1992,2025-04-09,IN,email,2025,2025-04
1993,2024-03-25,PA,organic_search,2024,2024-03
1994,2023-12-21,PA,organic_search,2023,2023-12
1995,2025-08-23,NC,paid_social,2025,2025-08
1996,2024-11-19,TX,email,2024,2024-11
1997,2025-12-06,FL,referral,2025,2025-12
1998,2025-10-15,WA,email,2025,2025-10
1999,2025-10-29,MN,referral,2025,2025-10
2000,2025-06-09,CO,affiliate,2025,2025-06
2001,2025-05-29,TX,paid_search,2025,2025-05
2002,2025-08-31,CO,organic_search,2025,2025-08
2003,2023-08-21,LA,paid_search,2023,2023-08
2004,2024-09-01,KY,email,2024,2024-09
2005,2025-03-16,UT,email,2025,2025-03
2006,2024-02-05,WA,organic_search,2024,2024-02
2007,2023-12-18,LA,organic_search,2023,2023-12
2008,2025-11-03,IL,paid_search,2025,2025-11
2009,2025-09-29,CA,referral,2025,2025-09
2010,2025-11-19,TX,organic_search,2025,2025-11
2011,2025-03-28,AR,paid_social,2025,2025-03
2012,2024-07-07,TX,paid_search,2024,2024-07
2013,2025-04-03,CA,organic_search,2025,2025-04
2014,2024-07-14,WI,paid_social,2024,2024-07
2015,2025-03-11,MD,paid_search,2025,2025-03
2016,2023-12-14,CA,paid_search,2023,2023-12
2017,2024-09-11,MI,organic_search,2024,2024-09
2018,2024-01-13,CT,email,2024,2024-01
2019,2024-07-22,CA,paid_search,2024,2024-07
2020,2024-11-25,FL,organic_search,2024,2024-11
2021,2025-01-02,LA,organic_search,2025,2025-01
2022,2025-08-15,NJ,paid_social,2025,2025-08
2023,2024-11-08,TX,paid_search,2024,2024-11
2024,2024-04-29,AZ,email,2024,2024-04
2025,2025-03-26,NC,referral,2025,2025-03
2026,2024-07-15,CA,paid_social,2024,2024-07
2027,2025-04-03,MI,paid_social,2025,2025-04
2028,2025-11-28,NY,paid_search,2025,2025-11
2029,2024-11-19,TX,organic_search,2024,2024-11
2030,2024-03-23,TX,paid_search,2024,2024-03
2031,2025-04-05,TX,paid_search,2025,2025-04
2032,2025-03-23,MI,affiliate,2025,2025-03
2033,2024-09-17,NJ,paid_search,2024,2024-09
2034,2024-03-25,NY,paid_search,2024,2024-03
2035,2024-12-17,IL,paid_social,2024,2024-12
2036,2024-03-30,CA,paid_social,2024,2024-03
2037,2025-08-12,OR,paid_social,2025,2025-08
2038,2024-11-24,AZ,paid_social,2024,2024-11
2039,2024-03-02,FL,organic_search,2024,2024-03
2040,2025-08-15,IL,paid_social,2025,2025-08
2041,2025-10-20,LA,paid_search,2025,2025-10
2042,2024-06-25,FL,organic_search,2024,2024-06
2043,2025-11-11,CA,paid_search,2025,2025-11
2044,2025-05-30,CA,organic_search,2025,2025-05
2045,2024-10-16,UT,organic_search,2024,2024-10
2046,2025-09-16,VA,referral,2025,2025-09
2047,2024-10-24,NJ,organic_search,2024,2024-10
2048,2025-07-11,TX,affiliate,2025,2025-07
2049,2024-03-08,WA,organic_search,2024,2024-03
2050,2024-12-02,CO,paid_social,2024,2024-12
2051,2025-12-11,WA,organic_search,2025,2025-12
2052,2025-07-03,MD,organic_search,2025,2025-07
2053,2025-12-13,CA,organic_search,2025,2025-12
2054,2024-12-08,NY,referral,2024,2024-12
2055,2025-10-14,GA,paid_social,2025,2025-10
2056,2024-12-22,CO,paid_search,2024,2024-12
2057,2025-08-04,SC,organic_search,2025,2025-08
2058,2024-06-10,FL,email,2024,2024-06
2059,2023-09-30,WI,paid_search,2023,2023-09
2060,2025-03-25,FL,paid_search,2025,2025-03
2061,2024-09-30,LA,organic_search,2024,2024-09
2062,2025-11-11,TN,organic_search,2025,2025-11
2063,2025-04-24,TX,paid_search,2025,2025-04
2064,2025-10-22,NY,paid_search,2025,2025-10
2065,2025-09-17,IL,organic_search,2025,2025-09
2066,2025-02-09,KS,referral,2025,2025-02
2067,2025-05-30,MA,paid_social,2025,2025-05
2068,2024-05-20,UT,paid_social,2024,2024-05
2069,2025-05-29,GA,organic_search,2025,2025-05
2070,2025-11-01,TX,referral,2025,2025-11
2071,2023-08-07,NY,paid_social,2023,2023-08
2072,2024-02-29,NY,organic_search,2024,2024-02
2073,2025-05-18,NJ,affiliate,2025,2025-05
2074,2025-01-08,PA,organic_search,2025,2025-01
2075,2024-10-02,FL,organic_search,2024,2024-10
2076,2025-01-23,AL,referral,2025,2025-01
2077,2025-09-19,NY,paid_social,2025,2025-09
2078,2024-07-03,CA,organic_search,2024,2024-07
2079,2025-12-09,NV,paid_social,2025,2025-12
2080,2025-03-10,CT,affiliate,2025,2025-03
2081,2024-06-27,NY,paid_social,2024,2024-06
2082,2025-01-03,CA,email,2025,2025-01
2083,2025-06-28,NJ,paid_search,2025,2025-06
2084,2025-08-16,CA,organic_search,2025,2025-08
2085,2025-04-04,FL,paid_search,2025,2025-04
2086,2024-11-29,NJ,paid_search,2024,2024-11
2087,2024-12-04,TX,paid_social,2024,2024-12
2088,2025-09-13,IN,referral,2025,2025-09
2089,2024-07-13,CA,paid_social,2024,2024-07
2090,2025-04-07,IL,organic_search,2025,2025-04
2091,2025-03-22,WA,paid_search,2025,2025-03
2092,2024-06-05,CO,organic_search,2024,2024-06
2093,2024-10-23,NV,organic_search,2024,2024-10
2094,2024-12-04,NJ,paid_social,2024,2024-12
2095,2025-11-29,NJ,organic_search,2025,2025-11
2096,2025-09-10,NC,email,2025,2025-09
2097,2025-11-06,MD,paid_social,2025,2025-11
2098,2025-09-12,IN,organic_search,2025,2025-09
2099,2024-10-06,MO,paid_search,2024,2024-10
2100,2025-11-07,FL,paid_search,2025,2025-11
2101,2024-10-09,MO,organic_search,2024,2024-10
2102,2025-08-07,NY,paid_search,2025,2025-08
2103,2024-08-04,TX,paid_social,2024,2024-08
2104,2025-03-19,CA,referral,2025,2025-03
2105,2025-04-04,CA,paid_search,2025,2025-04
2106,2024-05-04,TX,paid_social,2024,2024-05
2107,2024-09-01,TX,paid_social,2024,2024-09
2108,2025-11-19,TX,referral,2025,2025-11
2109,2025-10-13,TN,email,2025,2025-10
2110,2024-12-06,CO,organic_search,2024,2024-12
2111,2024-10-10,NY,organic_search,2024,2024-10
2112,2025-02-08,MD,organic_search,2025,2025-02
2113,2024-04-30,MO,paid_search,2024,2024-04
2114,2024-10-19,PA,referral,2024,2024-10
2115,2023-12-18,NC,paid_search,2023,2023-12
2116,2024-05-03,IL,organic_search,2024,2024-05
2117,2025-10-29,OR,organic_search,2025,2025-10
2118,2024-05-17,FL,referral,2024,2024-05
2119,2023-10-16,MI,paid_search,2023,2023-10
2120,2024-07-31,IA,organic_search,2024,2024-07
2121,2025-09-18,MI,organic_search,2025,2025-09
2122,2024-07-04,OK,paid_social,2024,2024-07
2123,2025-09-05,KS,affiliate,2025,2025-09
2124,2024-06-21,IN,paid_social,2024,2024-06
2125,2024-06-06,TX,paid_search,2024,2024-06
2126,2025-02-21,FL,email,2025,2025-02
2127,2024-03-04,CA,paid_search,2024,2024-03
2128,2024-02-26,AR,paid_social,2024,2024-02
2129,2025-06-29,FL,referral,2025,2025-06
2130,2024-12-07,MD,organic_search,2024,2024-12
2131,2025-05-04,AZ,referral,2025,2025-05
2132,2024-07-08,FL,organic_search,2024,2024-07
2133,2025-05-12,TX,paid_social,2025,2025-05
2134,2025-02-08,FL,paid_social,2025,2025-02
2135,2025-10-14,MO,paid_social,2025,2025-10
2136,2025-04-08,FL,organic_search,2025,2025-04
2137,2025-01-27,TN,organic_search,2025,2025-01
2138,2025-06-10,AZ,affiliate,2025,2025-06
2139,2024-02-29,NY,email,2024,2024-02
2140,2024-02-12,SC,organic_search,2024,2024-02
2141,2025-04-09,IN,paid_social,2025,2025-04
2142,2024-09-18,AL,organic_search,2024,2024-09
2143,2025-10-09,TN,organic_search,2025,2025-10
2144,2025-03-10,NY,referral,2025,2025-03
2145,2025-05-27,NY,email,2025,2025-05
2146,2025-10-01,WA,referral,2025,2025-10
2147,2025-11-12,WI,paid_social,2025,2025-11
2148,2025-08-23,PA,paid_social,2025,2025-08
2149,2024-06-20,CT,referral,2024,2024-06
2150,2024-02-11,PA,organic_search,2024,2024-02
2151,2024-11-21,TX,referral,2024,2024-11
2152,2024-06-03,TX,paid_social,2024,2024-06
2153,2025-07-26,NJ,organic_search,2025,2025-07
2154,2024-09-19,FL,organic_search,2024,2024-09
2155,2025-09-27,CA,organic_search,2025,2025-09
2156,2025-03-16,TX,paid_search,2025,2025-03
2157,2024-08-12,GA,paid_social,2024,2024-08
2158,2024-08-15,IL,paid_search,2024,2024-08
2159,2025-09-19,CA,email,2025,2025-09
2160,2024-08-22,TX,email,2024,2024-08
2161,2025-05-09,TX,paid_social,2025,2025-05
2162,2024-03-09,PA,referral,2024,2024-03
2163,2025-06-30,TN,organic_search,2025,2025-06
2164,2024-02-17,FL,referral,2024,2024-02
2165,2024-01-27,NY,organic_search,2024,2024-01
2166,2025-11-12,IA,paid_social,2025,2025-11
2167,2024-04-16,TX,paid_social,2024,2024-04
2168,2024-06-11,CA,organic_search,2024,2024-06
2169,2024-04-19,NJ,organic_search,2024,2024-04
2170,2025-08-05,TX,affiliate,2025,2025-08
2171,2024-06-23,AZ,organic_search,2024,2024-06
2172,2025-07-02,NY,paid_search,2025,2025-07
2173,2025-04-04,MN,organic_search,2025,2025-04
2174,2024-06-01,TN,organic_search,2024,2024-06
2175,2024-12-22,VA,affiliate,2024,2024-12
2176,2025-12-11,IL,paid_social,2025,2025-12
2177,2025-08-28,CA,affiliate,2025,2025-08
2178,2025-06-17,NC,referral,2025,2025-06
2179,2024-11-05,MI,paid_social,2024,2024-11
2180,2025-12-07,IL,paid_social,2025,2025-12
2181,2024-04-28,MA,referral,2024,2024-04
2182,2024-06-20,SC,email,2024,2024-06
2183,2024-08-06,OK,referral,2024,2024-08
2184,2025-12-07,NY,organic_search,2025,2025-12
2185,2025-09-16,LA,email,2025,2025-09
2186,2024-10-04,FL,organic_search,2024,2024-10
2187,2024-12-20,NY,email,2024,2024-12
2188,2025-03-20,NY,paid_social,2025,2025-03
2189,2024-02-27,MA,referral,2024,2024-02
2190,2024-10-28,TX,paid_social,2024,2024-10
2191,2025-09-28,CA,organic_search,2025,2025-09
2192,2023-11-16,NJ,organic_search,2023,2023-11
2193,2025-11-18,FL,paid_search,2025,2025-11
2194,2025-08-12,NY,paid_search,2025,2025-08
2195,2024-11-19,TX,organic_search,2024,2024-11
2196,2023-11-08,IL,paid_social,2023,2023-11
2197,2024-09-09,NY,paid_search,2024,2024-09
2198,2025-10-30,MO,affiliate,2025,2025-10
2199,2025-09-01,MA,paid_search,2025,2025-09
2200,2024-09-17,NJ,referral,2024,2024-09
2201,2024-07-23,WA,referral,2024,2024-07
2202,2024-06-01,CA,organic_search,2024,2024-06
2203,2024-01-03,VA,paid_social,2024,2024-01
2204,2024-12-02,LA,organic_search,2024,2024-12
2205,2025-09-13,PA,referral,2025,2025-09
2206,2025-05-19,SC,organic_search,2025,2025-05
2207,2025-11-20,TN,email,2025,2025-11
2208,2025-11-25,TX,organic_search,2025,2025-11
2209,2025-10-29,MI,organic_search,2025,2025-10
2210,2024-10-24,FL,paid_search,2024,2024-10
2211,2024-01-03,CA,organic_search,2024,2024-01
2212,2025-04-20,IA,paid_social,2025,2025-04
2213,2025-08-01,GA,organic_search,2025,2025-08
2214,2025-07-27,CO,email,2025,2025-07
2215,2025-07-07,CA,paid_social,2025,2025-07
2216,2025-06-09,CA,referral,2025,2025-06
2217,2025-05-16,FL,organic_search,2025,2025-05
2218,2024-12-26,NY,paid_search,2024,2024-12
2219,2025-08-05,NY,paid_social,2025,2025-08
2220,2025-05-22,MI,paid_social,2025,2025-05
2221,2023-12-13,NY,organic_search,2023,2023-12
2222,2024-02-11,NC,organic_search,2024,2024-02
2223,2025-03-21,FL,organic_search,2025,2025-03
2224,2025-05-09,MO,affiliate,2025,2025-05
2225,2025-08-16,IA,referral,2025,2025-08
2226,2025-07-14,GA,organic_search,2025,2025-07
2227,2025-03-18,CA,referral,2025,2025-03
